center_id,name,address,state_name,district_name,block_name,pincode,lat,long,from,to,fee_type,sessions,session_id,date,available_capacity,min_age_limit,vaccine,slots,available_capacity_dose1,available_capacity_dose2
555517,CHC Dadra,Dadra Zariyamora Community Health Center,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,20,72,09:00:00,17:00:00,Free,"[{'session_id': 'f5c0a69d-9e61-4a16-b0c0-417a317b03fd', 'date': '24-05-2021', 'available_capacity': 38, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 13, 'available_capacity_dose2': 25}, {'session_id': '9c2559cf-8bad-47f6-b436-0404ff77aab5', 'date': '25-05-2021', 'available_capacity': 46, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 21, 'available_capacity_dose2': 25}, {'session_id': '6131603e-23a2-4fbd-8270-6d8bd7633e17', 'date': '26-05-2021', 'available_capacity': 49, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 24, 'available_capacity_dose2': 25}, {'session_id': '15cefee4-4c4d-4d83-92e2-a5ed54fb3a20', 'date': '27-05-2021', 'available_capacity': 49, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 24, 'available_capacity_dose2': 25}, {'session_id': '84749a9d-25aa-4473-84c0-58f3ce53df81', 'date': '28-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': '0d078c3b-18e8-4dc6-9aec-4a41d3a1d921', 'date': '29-05-2021', 'available_capacity': 47, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 22, 'available_capacity_dose2': 25}, {'session_id': '4db4e83a-bd27-4b13-9b4c-be81f3c215c9', 'date': '30-05-2021', 'available_capacity': 48, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 23, 'available_capacity_dose2': 25}]",f5c0a69d-9e61-4a16-b0c0-417a317b03fd,24-05-2021,38,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",13,25
555581,PHC Kilvani,Primary Health Center Kilvani Near Police Station,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,20,73,09:00:00,17:00:00,Free,"[{'session_id': '529306a4-5847-4116-99ed-4aac9bd88862', 'date': '24-05-2021', 'available_capacity': 44, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 19, 'available_capacity_dose2': 25}, {'session_id': '71b7ed5d-ce2e-4e35-80b8-620f6835f195', 'date': '25-05-2021', 'available_capacity': 46, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 21, 'available_capacity_dose2': 25}, {'session_id': 'e1eab3bc-1a13-4209-ba9e-1b584ab2c740', 'date': '26-05-2021', 'available_capacity': 45, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 20, 'available_capacity_dose2': 25}, {'session_id': '1be59109-29f9-4fad-8fd2-19a6050c92dd', 'date': '27-05-2021', 'available_capacity': 49, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 24, 'available_capacity_dose2': 25}, {'session_id': 'a365a315-d682-44db-b251-c56ce087d675', 'date': '28-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': 'ecf89146-6fa6-4929-807b-cd707a75291d', 'date': '29-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': '2928ce66-a846-4f3e-b16e-b0b4f5a1812f', 'date': '30-05-2021', 'available_capacity': 46, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 21, 'available_capacity_dose2': 25}]",529306a4-5847-4116-99ed-4aac9bd88862,24-05-2021,44,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",19,25
555596,PHC Naroli,Primary Health Center Naroli Opp Police Station Near Panchayt Office,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,20,72,09:00:00,17:00:00,Free,"[{'session_id': '8d841d6d-6cb0-4b30-87ae-435de3827ed1', 'date': '24-05-2021', 'available_capacity': 43, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 18, 'available_capacity_dose2': 25}, {'session_id': '2259e20d-cadf-43d6-98b3-ed17bd43a557', 'date': '25-05-2021', 'available_capacity': 48, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 23, 'available_capacity_dose2': 25}, {'session_id': '04e06e7b-8d2d-4378-bbbf-6ca418c3eeb3', 'date': '26-05-2021', 'available_capacity': 47, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 22, 'available_capacity_dose2': 25}, {'session_id': 'a005d5a1-25b3-4852-8112-86514e40c341', 'date': '27-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': '5c06ca0b-2509-4c81-a3a4-915c7674506d', 'date': '28-05-2021', 'available_capacity': 49, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 24, 'available_capacity_dose2': 25}, {'session_id': '4a959d5e-36c9-4d23-8a55-3a3ef1fdbd29', 'date': '29-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': '6dd7e8c8-4657-4a9c-9fde-dabe1652a715', 'date': '30-05-2021', 'available_capacity': 48, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 23, 'available_capacity_dose2': 25}]",8d841d6d-6cb0-4b30-87ae-435de3827ed1,24-05-2021,43,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",18,25
555697,PHC Rudana,Sub District Hospital Dudhani Road Khanvel,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,20,73,09:00:00,17:00:00,Free,"[{'session_id': '541bd741-6ee8-4eba-9d17-0b920f3257f6', 'date': '24-05-2021', 'available_capacity': 49, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 24, 'available_capacity_dose2': 25}, {'session_id': '27aff7ed-6e54-4cb0-bb42-515ff858be97', 'date': '25-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': 'e79d6847-b388-4647-b943-6608f17be951', 'date': '26-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': 'e0f7b26d-fa56-4b93-a0d8-aac5ba56a287', 'date': '27-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': '9014d4de-ec60-4ecd-89e2-37c2e9872dd4', 'date': '28-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': '64adf79b-a7ba-4ac2-9180-2c9a28eca2bb', 'date': '29-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': '2aed6ad2-0032-4fd7-b168-09f9549de42d', 'date': '30-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}]",541bd741-6ee8-4eba-9d17-0b920f3257f6,24-05-2021,49,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",24,25
555584,PHC Mandoni,Primary Health Center Mandoni Patelpada,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,20,73,09:00:00,17:00:00,Free,"[{'session_id': 'f763a2c8-a5fa-44d2-b733-650bfb10c419', 'date': '24-05-2021', 'available_capacity': 25, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 0}, {'session_id': 'b683b8df-d4bf-4054-bbd6-6e75f0fbec5b', 'date': '25-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': '4172987d-9e74-4711-9bd7-b5de19fa1146', 'date': '26-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': 'a3917f0c-2d05-4032-92ff-256cce49d83b', 'date': '27-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': '64c3ca0f-4f4d-46ed-9157-199a8d1c00cd', 'date': '28-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': 'b01c4fb2-9273-4be6-9050-caee55d0a074', 'date': '29-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}, {'session_id': 'da831227-acfa-417e-b724-1ae544f8888b', 'date': '30-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}]",f763a2c8-a5fa-44d2-b733-650bfb10c419,24-05-2021,25,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",25,0
365481,HWC Sindoni,Sindoni Fatherpada,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,20,73,09:00:00,17:00:00,Free,"[{'session_id': '075403e6-c2af-4f9c-9307-0444f2d25b20', 'date': '29-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}]",075403e6-c2af-4f9c-9307-0444f2d25b20,29-05-2021,0,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,0
365488,HWC Bedpa,Bedpa Sutharpada,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,20,73,09:00:00,17:00:00,Free,"[{'session_id': '5b904b44-1f0b-46a5-8626-197708015e33', 'date': '29-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}]",5b904b44-1f0b-46a5-8626-197708015e33,29-05-2021,0,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,0
340018,HWC Luhari,Luhari Near Primary School,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,20,72,09:00:00,17:00:00,Free,"[{'session_id': 'cd125748-36f0-4e93-98c8-bfe42931560f', 'date': '29-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}]",cd125748-36f0-4e93-98c8-bfe42931560f,29-05-2021,0,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,0
214799,Waghai CHC,Behind Taluka Seva Sadan At Waghai Dist Dang,Gujarat,Dang,Waghai,394730,20,73,09:00:00,18:00:00,Free,"[{'session_id': '200c7c2c-f742-4b26-b623-b59d1007b26d', 'date': '24-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}]",200c7c2c-f742-4b26-b623-b59d1007b26d,24-05-2021,0,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']",0,0
214800,Subir CHC,At Subir Ta Subir Dist Dang,Gujarat,Dang,Subir,394716,20,73,09:00:00,18:00:00,Free,"[{'session_id': '499925f2-ba27-4437-82f1-b5d44925bcc9', 'date': '24-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}]",499925f2-ba27-4437-82f1-b5d44925bcc9,24-05-2021,0,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']",0,0
215269,Shamgahan CHC,Near Main RoadAt Shamgahan Ta Ahwa Dist Dang,Gujarat,Dang,Ahwa,394730,20,73,09:00:00,18:00:00,Free,"[{'session_id': '8137c071-70c2-4370-8832-73b4b04ee844', 'date': '24-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}]",8137c071-70c2-4370-8832-73b4b04ee844,24-05-2021,0,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']",0,0
214798,District Hospital Ahwa,Near Collector OfficeAt Ahwa Ta Ahwa Dist Dang,Gujarat,Dang,Ahwa,394710,20,73,09:00:00,18:00:00,Free,"[{'session_id': '7184ddc9-0ff0-4eed-a2d8-7f7fbb234283', 'date': '24-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}]",7184ddc9-0ff0-4eed-a2d8-7f7fbb234283,24-05-2021,0,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']",0,0
206057,Jamalpore Sub Center,Nr Cng Petrol Pump Gram Panchayat Jamalpore Navsari,Gujarat,Navsari,Navsari,396445,20,72,09:00:00,16:00:00,Free,"[{'session_id': '602d52a5-0e0e-4135-abf7-0248688cbf5e', 'date': '24-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-04:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}]",602d52a5-0e0e-4135-abf7-0248688cbf5e,24-05-2021,0,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-04:00PM']",0,0
205513,Primery Health Center Fadvel,Primery Health Center Fadvel Chikhli Sadakpor Road Tal. Chikhli Dist. Navsari,Gujarat,Navsari,Chikhli,396540,20,73,09:00:00,18:00:00,Free,"[{'session_id': '8d5114fa-afa9-4332-ba12-ba13d81d3402', 'date': '24-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}]",8d5114fa-afa9-4332-ba12-ba13d81d3402,24-05-2021,0,45,COVAXIN,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']",0,0
205525,Tejlav Subcenter,Ashram Faliya Tejlav Tal. Chikhli Dist. Navsari,Gujarat,Navsari,Chikhli,396521,20,73,09:00:00,18:00:00,Free,"[{'session_id': '9b4db2bf-481b-483e-872d-90555b6d36b1', 'date': '24-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}]",9b4db2bf-481b-483e-872d-90555b6d36b1,24-05-2021,0,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']",0,0
248365,Abarama UHC,At Post Abrama Vashifaliya Taluka Valsad Dist Valsad,Gujarat,Valsad,Valsad,396002,20,72,09:00:00,18:00:00,Free,"[{'session_id': '8c3e571c-2e4c-4a4b-b54c-51c1245813ec', 'date': '24-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}, {'session_id': '62a18480-69cb-49dd-be6b-676f33072051', 'date': '24-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}]",8c3e571c-2e4c-4a4b-b54c-51c1245813ec,24-05-2021,0,45,COVAXIN,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM']",0,0
63953,Akkalkuwa RH,Akkalkuwa RH Village Akkalkuwa,Maharashtra,Nandurbar,Akkalkuwa,425415,21,74,09:00:00,17:00:00,Free,"[{'session_id': '2fa36222-3ad1-4bd2-884a-837ae07da6be', 'date': '24-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}]",2fa36222-3ad1-4bd2-884a-837ae07da6be,24-05-2021,50,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",25,25
64881,JPN UPHC,Nandurbar Nagar PalikaJay Prakash Narayan UHC,Maharashtra,Nandurbar,Nandurbar,425412,21,74,09:00:00,17:00:00,Free,"[{'session_id': '568d4fb2-5b50-4d01-bd91-6efb259c5593', 'date': '24-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}]",568d4fb2-5b50-4d01-bd91-6efb259c5593,24-05-2021,50,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",25,25
664673,Moramba PHC,Moramba PHC Village Moramba,Maharashtra,Nandurbar,Akkalkuwa,425419,21,73,09:00:00,17:00:00,Free,"[{'session_id': 'a9b0f2f4-6f62-4e85-a57f-5deb3c1d9618', 'date': '24-05-2021', 'available_capacity': 42, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 17, 'available_capacity_dose2': 25}]",a9b0f2f4-6f62-4e85-a57f-5deb3c1d9618,24-05-2021,42,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",17,25
696589,Mandawa PHC,Mandava PHC Village Mandava,Maharashtra,Nandurbar,Akkalkuwa,425411,21,74,09:00:00,17:00:00,Free,"[{'session_id': 'acf8ca75-6f87-46df-a9c6-74e6d989a912', 'date': '24-05-2021', 'available_capacity': 48, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 23, 'available_capacity_dose2': 25}]",acf8ca75-6f87-46df-a9c6-74e6d989a912,24-05-2021,48,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",23,25
64833,Mhasawad RH,Mhasawad RH Village Mhasawad,Maharashtra,Nandurbar,Shahada,425409,21,74,09:00:00,17:00:00,Free,"[{'session_id': '80941879-5377-4570-84a2-32cafb320c77', 'date': '24-05-2021', 'available_capacity': 9, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 1, 'available_capacity_dose2': 8}, {'session_id': 'e4a903dd-fe73-409d-968d-848ba450827a', 'date': '25-05-2021', 'available_capacity': 49, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-06:00PM'], 'available_capacity_dose1': 24, 'available_capacity_dose2': 25}]",80941879-5377-4570-84a2-32cafb320c77,24-05-2021,9,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",1,8
696644,Dab PHC,Daab PHC Village Dab Akkalkuwa,Maharashtra,Nandurbar,Akkalkuwa,425415,0,0,09:00:00,17:00:00,Free,"[{'session_id': '75edfd4c-6f37-415a-a80a-9bd55ea1eb7a', 'date': '24-05-2021', 'available_capacity': 50, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 25}]",75edfd4c-6f37-415a-a80a-9bd55ea1eb7a,24-05-2021,50,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",25,25
